15377,"Date:  Sun, 05 Jan 2020 08:14:40 GMT6 months ago",2716444, 1.59x
15378,"Date:  Sun, 05 Jan 2020 08:14:55 GMT6 months ago",2716445, 3.28x
15379,"Date:  Sun, 05 Jan 2020 08:15:20 GMT6 months ago",2716446, 2.49x
15380,"Date:  Sun, 05 Jan 2020 08:15:42 GMT6 months ago",2716447, 2.56x
15381,"Date:  Sun, 05 Jan 2020 08:16:03 GMT6 months ago",2716448, 1.27x
22966,"Date:  Sun, 05 Jan 2020 08:16:15 GMT6 months ago",2716449, 1.83x
15382,"Date:  Sun, 05 Jan 2020 08:16:32 GMT6 months ago",2716450, 5.26x
15383,"Date:  Sun, 05 Jan 2020 08:17:04 GMT6 months ago",2716451, 2.12x
15384,"Date:  Sun, 05 Jan 2020 08:17:23 GMT6 months ago",2716452, 2.48x
15385,"Date:  Sun, 05 Jan 2020 08:17:45 GMT6 months ago",2716453, 31.85x
15386,"Date:  Sun, 05 Jan 2020 08:18:43 GMT6 months ago",2716454, 2.14x
15387,"Date:  Sun, 05 Jan 2020 08:19:02 GMT6 months ago",2716455, 3.88x
15388,"Date:  Sun, 05 Jan 2020 08:19:30 GMT6 months ago",2716456, 2.84x
15389,"Date:  Sun, 05 Jan 2020 08:19:53 GMT6 months ago",2716457, 3.65x
22967,"Date:  Sun, 05 Jan 2020 08:20:20 GMT6 months ago",2716458, 1.02x
15390,"Date:  Sun, 05 Jan 2020 08:20:29 GMT6 months ago",2716459, 1.1x
23217,"Date:  Sun, 05 Jan 2020 08:20:39 GMT6 months ago",2716460, 3.3x
15391,"Date:  Sun, 05 Jan 2020 08:21:04 GMT6 months ago",2716461, 28.46x
23218,"Date:  Sun, 05 Jan 2020 08:22:01 GMT6 months ago",2716462, 1.84x
15392,"Date:  Sun, 05 Jan 2020 08:22:18 GMT6 months ago",2716463, 2.64x
23219,"Date:  Sun, 05 Jan 2020 08:22:40 GMT6 months ago",2716464, 3.09x
15393,"Date:  Sun, 05 Jan 2020 08:23:04 GMT6 months ago",2716465, 1.15x
15394,"Date:  Sun, 05 Jan 2020 08:23:15 GMT6 months ago",2716466, 1.19x
15395,"Date:  Sun, 05 Jan 2020 08:23:26 GMT6 months ago",2716467, 1.14x
15396,"Date:  Sun, 05 Jan 2020 08:23:36 GMT6 months ago",2716468, 2.32x
15397,"Date:  Sun, 05 Jan 2020 08:23:56 GMT6 months ago",2716469, 13.45x
15398,"Date:  Sun, 05 Jan 2020 08:24:42 GMT6 months ago",2716470, 1.16x
15399,"Date:  Sun, 05 Jan 2020 08:24:53 GMT6 months ago",2716471, 1.08x
22968,"Date:  Sun, 05 Jan 2020 08:25:02 GMT6 months ago",2716472, 3.81x
15400,"Date:  Sun, 05 Jan 2020 08:25:30 GMT6 months ago",2716473, 3.54x
15401,"Date:  Sun, 05 Jan 2020 08:25:56 GMT6 months ago",2716474, 1.77x
15402,"Date:  Sun, 05 Jan 2020 08:26:13 GMT6 months ago",2716475, 12.55x
15403,"Date:  Sun, 05 Jan 2020 08:26:57 GMT6 months ago",2716476, 3.77x
15404,"Date:  Sun, 05 Jan 2020 08:27:25 GMT6 months ago",2716477, 1.6x
15405,"Date:  Sun, 05 Jan 2020 08:27:40 GMT6 months ago",2716478, 1.51x
15406,"Date:  Sun, 05 Jan 2020 08:27:54 GMT6 months ago",2716479, 2.82x
15407,"Date:  Sun, 05 Jan 2020 08:28:17 GMT6 months ago",2716480, 3.47x
23220,"Date:  Sun, 05 Jan 2020 08:28:43 GMT6 months ago",2716481, 3.18x
15408,"Date:  Sun, 05 Jan 2020 08:29:08 GMT6 months ago",2716482, 1.04x
22969,"Date:  Sun, 05 Jan 2020 08:29:17 GMT6 months ago",2716483, 1.97x
15409,"Date:  Sun, 05 Jan 2020 08:29:35 GMT6 months ago",2716484, 7.64x
15410,"Date:  Sun, 05 Jan 2020 08:30:13 GMT6 months ago",2716485, 1.07x
15411,"Date:  Sun, 05 Jan 2020 08:30:22 GMT6 months ago",2716486, 1.78x
23221,"Date:  Sun, 05 Jan 2020 08:30:39 GMT6 months ago",2716487, 6.78x
15412,"Date:  Sun, 05 Jan 2020 08:31:15 GMT6 months ago",2716488, 1.98x
22970,"Date:  Sun, 05 Jan 2020 08:31:33 GMT6 months ago",2716489, 9.15x
15413,"Date:  Sun, 05 Jan 2020 08:32:13 GMT6 months ago",2716490, 6.56x
15414,"Date:  Sun, 05 Jan 2020 08:32:48 GMT6 months ago",2716491, 4.43x
15415,"Date:  Sun, 05 Jan 2020 08:33:18 GMT6 months ago",2716492, 1.39x
15416,"Date:  Sun, 05 Jan 2020 08:33:31 GMT6 months ago",2716493, 3.07x
23222,"Date:  Sun, 05 Jan 2020 08:33:56 GMT6 months ago",2716494, 2.11x
22971,"Date:  Sun, 05 Jan 2020 08:34:15 GMT6 months ago",2716495, 1.16x
15417,"Date:  Sun, 05 Jan 2020 08:34:25 GMT6 months ago",2716496, 3.16x
15418,"Date:  Sun, 05 Jan 2020 08:34:50 GMT6 months ago",2716497, 1.06x
15419,"Date:  Sun, 05 Jan 2020 08:34:59 GMT6 months ago",2716498, 1.7x
15420,"Date:  Sun, 05 Jan 2020 08:35:15 GMT6 months ago",2716499, 1.18x
15421,"Date:  Sun, 05 Jan 2020 08:35:26 GMT6 months ago",2716500, 1.13x
23249,"Date:  Sun, 05 Jan 2020 08:35:36 GMT6 months ago",2716501, 1.04x
22972,"Date:  Sun, 05 Jan 2020 08:35:45 GMT6 months ago",2716502, 2.08x
22973,"Date:  Sun, 05 Jan 2020 08:36:03 GMT6 months ago",2716503, 8.13x
22974,"Date:  Sun, 05 Jan 2020 08:36:42 GMT6 months ago",2716504, 1.98x
15422,"Date:  Sun, 05 Jan 2020 08:37:00 GMT6 months ago",2716505, 13.4x
23223,"Date:  Sun, 05 Jan 2020 08:37:46 GMT6 months ago",2716506, 2.03x
15423,"Date:  Sun, 05 Jan 2020 08:38:04 GMT6 months ago",2716507, 1.96x
23224,"Date:  Sun, 05 Jan 2020 08:38:22 GMT6 months ago",2716508, 1.39x
15424,"Date:  Sun, 05 Jan 2020 08:38:35 GMT6 months ago",2716509, 3.42x
15425,"Date:  Sun, 05 Jan 2020 08:39:01 GMT6 months ago",2716510, 2.3x
15426,"Date:  Sun, 05 Jan 2020 08:39:22 GMT6 months ago",2716511, 2.14x
15427,"Date:  Sun, 05 Jan 2020 08:39:41 GMT6 months ago",2716512, 1.33x
22975,"Date:  Sun, 05 Jan 2020 08:39:53 GMT6 months ago",2716513, 1.82x
23489,"Date:  Sun, 05 Jan 2020 08:40:10 GMT6 months ago",2716514, 8.6x
15428,"Date:  Sun, 05 Jan 2020 08:40:49 GMT6 months ago",2716515, 1.58x
15429,"Date:  Sun, 05 Jan 2020 08:41:04 GMT6 months ago",2716516, 1.56x
23225,"Date:  Sun, 05 Jan 2020 08:41:19 GMT6 months ago",2716517, 2.56x
22976,"Date:  Sun, 05 Jan 2020 08:41:41 GMT6 months ago",2716518, 31.38x
23226,"Date:  Sun, 05 Jan 2020 08:42:39 GMT6 months ago",2716519, 1.04x
15430,"Date:  Sun, 05 Jan 2020 08:42:48 GMT6 months ago",2716520, 2.68x
22977,"Date:  Sun, 05 Jan 2020 08:43:10 GMT6 months ago",2716521, 1.27x
15431,"Date:  Sun, 05 Jan 2020 08:43:22 GMT6 months ago",2716522, 1.49x
23227,"Date:  Sun, 05 Jan 2020 08:43:36 GMT6 months ago",2716523, 2.6x
23228,"Date:  Sun, 05 Jan 2020 08:43:58 GMT6 months ago",2716524, 9.17x
15432,"Date:  Sun, 05 Jan 2020 08:44:38 GMT6 months ago",2716525, 1.26x
22978,"Date:  Sun, 05 Jan 2020 08:44:50 GMT6 months ago",2716526, 1.88x
15433,"Date:  Sun, 05 Jan 2020 08:45:07 GMT6 months ago",2716527, 13.24x
15434,"Date:  Sun, 05 Jan 2020 08:45:53 GMT6 months ago",2716528, 2.02x
23229,"Date:  Sun, 05 Jan 2020 08:46:11 GMT6 months ago",2716529, 1.23x
15435,"Date:  Sun, 05 Jan 2020 08:46:22 GMT6 months ago",2716530, 1.72x
15436,"Date:  Sun, 05 Jan 2020 08:46:38 GMT6 months ago",2716531, 16.99x
15437,"Date:  Sun, 05 Jan 2020 08:47:28 GMT6 months ago",2716532, 1.77x
22979,"Date:  Sun, 05 Jan 2020 08:47:44 GMT6 months ago",2716533, 6.37x
15438,"Date:  Sun, 05 Jan 2020 08:48:19 GMT6 months ago",2716534, 2.98x
23230,"Date:  Sun, 05 Jan 2020 08:48:43 GMT6 months ago",2716535, 1.54x
15439,"Date:  Sun, 05 Jan 2020 08:48:57 GMT6 months ago",2716536, 11.75x
15440,"Date:  Sun, 05 Jan 2020 08:49:41 GMT6 months ago",2716537, 3.36x
15441,"Date:  Sun, 05 Jan 2020 08:50:07 GMT6 months ago",2716538, 1.12x
15442,"Date:  Sun, 05 Jan 2020 08:50:17 GMT6 months ago",2716539, 1.19x
23490,"Date:  Sun, 05 Jan 2020 08:50:28 GMT6 months ago",2716540, 2.01x
15443,"Date:  Sun, 05 Jan 2020 08:50:46 GMT6 months ago",2716541, 41.08x
22980,"Date:  Sun, 05 Jan 2020 08:51:48 GMT6 months ago",2716542, 2.53x
15444,"Date:  Sun, 05 Jan 2020 08:52:10 GMT6 months ago",2716543, 2.38x
23231,"Date:  Sun, 05 Jan 2020 08:52:30 GMT6 months ago",2716544, 1.82x
15445,"Date:  Sun, 05 Jan 2020 08:52:47 GMT6 months ago",2716545, 2.12x
15446,"Date:  Sun, 05 Jan 2020 08:53:06 GMT6 months ago",2716546, 2.99x
15447,"Date:  Sun, 05 Jan 2020 08:53:30 GMT6 months ago",2716547, 3.46x
15448,"Date:  Sun, 05 Jan 2020 08:53:57 GMT6 months ago",2716548, 1.01x
15449,"Date:  Sun, 05 Jan 2020 08:54:05 GMT6 months ago",2716549, 1.58x
23232,"Date:  Sun, 05 Jan 2020 08:54:20 GMT6 months ago",2716550, 3.28x
15450,"Date:  Sun, 05 Jan 2020 08:54:45 GMT6 months ago",2716551, 1.83x
15451,"Date:  Sun, 05 Jan 2020 08:55:02 GMT6 months ago",2716552, 1.72x
15452,"Date:  Sun, 05 Jan 2020 08:55:18 GMT6 months ago",2716553, 1.16x
15453,"Date:  Sun, 05 Jan 2020 08:55:29 GMT6 months ago",2716554, 1.45x
15454,"Date:  Sun, 05 Jan 2020 08:55:43 GMT6 months ago",2716555, 1.2x
15455,"Date:  Sun, 05 Jan 2020 08:55:53 GMT6 months ago",2716556, 2.2x
22981,"Date:  Sun, 05 Jan 2020 08:56:13 GMT6 months ago",2716557, 11.31x
15456,"Date:  Sun, 05 Jan 2020 08:56:56 GMT6 months ago",2716558, 1.66x
15457,"Date:  Sun, 05 Jan 2020 08:57:12 GMT6 months ago",2716559, 2.22x
15458,"Date:  Sun, 05 Jan 2020 08:57:31 GMT6 months ago",2716560, 9x
15459,"Date:  Sun, 05 Jan 2020 08:58:11 GMT6 months ago",2716561, 1.03x
15460,"Date:  Sun, 05 Jan 2020 08:58:20 GMT6 months ago",2716562, 1.1x
15461,"Date:  Sun, 05 Jan 2020 08:58:30 GMT6 months ago",2716563, 1.81x
22982,"Date:  Sun, 05 Jan 2020 08:58:47 GMT6 months ago",2716564, 1.3x
15462,"Date:  Sun, 05 Jan 2020 08:58:59 GMT6 months ago",2716565, 1.07x
15463,"Date:  Sun, 05 Jan 2020 08:59:08 GMT6 months ago",2716566, 1.57x
15464,"Date:  Sun, 05 Jan 2020 08:59:23 GMT6 months ago",2716567, 3.89x
15465,"Date:  Sun, 05 Jan 2020 08:59:51 GMT6 months ago",2716568, 1.07x
15466,"Date:  Sun, 05 Jan 2020 09:00:00 GMT6 months ago",2716569, 1x
15467,"Date:  Sun, 05 Jan 2020 09:00:08 GMT6 months ago",2716570, 1x
15468,"Date:  Sun, 05 Jan 2020 09:00:17 GMT6 months ago",2716571, 2.76x
15469,"Date:  Sun, 05 Jan 2020 09:00:39 GMT6 months ago",2716572, 2.26x
22983,"Date:  Sun, 05 Jan 2020 09:00:59 GMT6 months ago",2716573, 3.15x
15470,"Date:  Sun, 05 Jan 2020 09:01:24 GMT6 months ago",2716574, 1.22x
15471,"Date:  Sun, 05 Jan 2020 09:01:35 GMT6 months ago",2716575, 1.03x
15472,"Date:  Sun, 05 Jan 2020 09:01:44 GMT6 months ago",2716576, 2.06x
15473,"Date:  Sun, 05 Jan 2020 09:02:03 GMT6 months ago",2716577, 1.29x
15474,"Date:  Sun, 05 Jan 2020 09:02:15 GMT6 months ago",2716578, 3.69x
22984,"Date:  Sun, 05 Jan 2020 09:02:42 GMT6 months ago",2716579, 1.11x
15475,"Date:  Sun, 05 Jan 2020 09:02:52 GMT6 months ago",2716580, 1.29x
23233,"Date:  Sun, 05 Jan 2020 09:03:04 GMT6 months ago",2716581, 1.28x
15476,"Date:  Sun, 05 Jan 2020 09:03:16 GMT6 months ago",2716582, 2.66x
15477,"Date:  Sun, 05 Jan 2020 09:03:38 GMT6 months ago",2716583, 1.58x
15478,"Date:  Sun, 05 Jan 2020 09:03:53 GMT6 months ago",2716584, 1.77x
15479,"Date:  Sun, 05 Jan 2020 09:04:09 GMT6 months ago",2716585, 3.7x
22985,"Date:  Sun, 05 Jan 2020 09:04:37 GMT6 months ago",2716586, 1.05x
15480,"Date:  Sun, 05 Jan 2020 09:04:45 GMT6 months ago",2716587, 12.7x
15481,"Date:  Sun, 05 Jan 2020 09:05:30 GMT6 months ago",2716588, 1.37x
23234,"Date:  Sun, 05 Jan 2020 09:05:43 GMT6 months ago",2716589, 1.9x
15482,"Date:  Sun, 05 Jan 2020 09:06:01 GMT6 months ago",2716590, 1.8x
15483,"Date:  Sun, 05 Jan 2020 09:06:18 GMT6 months ago",2716591, 1.9x
22986,"Date:  Sun, 05 Jan 2020 09:06:35 GMT6 months ago",2716592, 1.43x
15484,"Date:  Sun, 05 Jan 2020 09:06:49 GMT6 months ago",2716593, 1.58x
15485,"Date:  Sun, 05 Jan 2020 09:07:03 GMT6 months ago",2716594, 3.47x
15486,"Date:  Sun, 05 Jan 2020 09:07:30 GMT6 months ago",2716595, 5.35x
23235,"Date:  Sun, 05 Jan 2020 09:08:02 GMT6 months ago",2716596, 1.51x
15487,"Date:  Sun, 05 Jan 2020 09:08:16 GMT6 months ago",2716597, 1.93x
15488,"Date:  Sun, 05 Jan 2020 09:08:34 GMT6 months ago",2716598, 3.68x
15489,"Date:  Sun, 05 Jan 2020 09:09:01 GMT6 months ago",2716599, 1.08x
15490,"Date:  Sun, 05 Jan 2020 09:09:11 GMT6 months ago",2716600, 49.81x
15491,"Date:  Sun, 05 Jan 2020 09:10:15 GMT6 months ago",2716601, 3.39x
15492,"Date:  Sun, 05 Jan 2020 09:10:41 GMT6 months ago",2716602, 3.92x
15493,"Date:  Sun, 05 Jan 2020 09:11:09 GMT6 months ago",2716603, 1x
15494,"Date:  Sun, 05 Jan 2020 09:11:17 GMT6 months ago",2716604, 1.34x
15495,"Date:  Sun, 05 Jan 2020 09:11:30 GMT6 months ago",2716605, 1.66x
15496,"Date:  Sun, 05 Jan 2020 09:11:45 GMT6 months ago",2716606, 3.4x
22987,"Date:  Sun, 05 Jan 2020 09:12:11 GMT6 months ago",2716607, 2.79x
15497,"Date:  Sun, 05 Jan 2020 09:12:34 GMT6 months ago",2716608, 2.3x
15498,"Date:  Sun, 05 Jan 2020 09:12:54 GMT6 months ago",2716609, 1.2x
22988,"Date:  Sun, 05 Jan 2020 09:13:05 GMT6 months ago",2716610, 3.44x
15499,"Date:  Sun, 05 Jan 2020 09:13:31 GMT6 months ago",2716611, 1.01x
15500,"Date:  Sun, 05 Jan 2020 09:13:40 GMT6 months ago",2716612, 1.56x
15501,"Date:  Sun, 05 Jan 2020 09:13:55 GMT6 months ago",2716613, 5.07x
15502,"Date:  Sun, 05 Jan 2020 09:14:26 GMT6 months ago",2716614, 1.77x
22989,"Date:  Sun, 05 Jan 2020 09:14:43 GMT6 months ago",2716615, 7.99x
15503,"Date:  Sun, 05 Jan 2020 09:15:21 GMT6 months ago",2716616, 2.25x
15504,"Date:  Sun, 05 Jan 2020 09:15:41 GMT6 months ago",2716617, 59.84x
15505,"Date:  Sun, 05 Jan 2020 09:16:48 GMT6 months ago",2716618, 2.1x
15506,"Date:  Sun, 05 Jan 2020 09:17:07 GMT6 months ago",2716619, 1.86x
15507,"Date:  Sun, 05 Jan 2020 09:17:24 GMT6 months ago",2716620, 1.32x
15508,"Date:  Sun, 05 Jan 2020 09:17:36 GMT6 months ago",2716621, 1.1x
22990,"Date:  Sun, 05 Jan 2020 09:17:46 GMT6 months ago",2716622, 2.68x
15509,"Date:  Sun, 05 Jan 2020 09:18:09 GMT6 months ago",2716623, 27.14x
22991,"Date:  Sun, 05 Jan 2020 09:19:04 GMT6 months ago",2716624, 1.27x
15510,"Date:  Sun, 05 Jan 2020 09:19:16 GMT6 months ago",2716625, 1.43x
15511,"Date:  Sun, 05 Jan 2020 09:19:30 GMT6 months ago",2716626, 13.84x
15512,"Date:  Sun, 05 Jan 2020 09:20:16 GMT6 months ago",2716627, 1.79x
22992,"Date:  Sun, 05 Jan 2020 09:20:32 GMT6 months ago",2716628, 3.62x
15513,"Date:  Sun, 05 Jan 2020 09:20:59 GMT6 months ago",2716629, 10.83x
22993,"Date:  Sun, 05 Jan 2020 09:21:42 GMT6 months ago",2716630, 3.63x
15514,"Date:  Sun, 05 Jan 2020 09:22:08 GMT6 months ago",2716631, 2.26x
22994,"Date:  Sun, 05 Jan 2020 09:22:28 GMT6 months ago",2716632, 1.08x
22995,"Date:  Sun, 05 Jan 2020 09:22:38 GMT6 months ago",2716633, 1.07x
15515,"Date:  Sun, 05 Jan 2020 09:22:47 GMT6 months ago",2716634, 1.84x
15516,"Date:  Sun, 05 Jan 2020 09:23:04 GMT6 months ago",2716635, 1.19x
22996,"Date:  Sun, 05 Jan 2020 09:23:15 GMT6 months ago",2716636, 1.34x
22997,"Date:  Sun, 05 Jan 2020 09:23:28 GMT6 months ago",2716637, 11x
22998,"Date:  Sun, 05 Jan 2020 09:24:10 GMT6 months ago",2716638, 1.38x
22999,"Date:  Sun, 05 Jan 2020 09:24:23 GMT6 months ago",2716639, 2.02x
23000,"Date:  Sun, 05 Jan 2020 09:24:42 GMT6 months ago",2716640, 2.34x
15517,"Date:  Sun, 05 Jan 2020 09:25:02 GMT6 months ago",2716641, 8.8x
15518,"Date:  Sun, 05 Jan 2020 09:25:42 GMT6 months ago",2716642, 16.36x
15519,"Date:  Sun, 05 Jan 2020 09:26:31 GMT6 months ago",2716643, 1.78x
15520,"Date:  Sun, 05 Jan 2020 09:26:47 GMT6 months ago",2716644, 4.22x
15521,"Date:  Sun, 05 Jan 2020 09:27:16 GMT6 months ago",2716645, 3.13x
15522,"Date:  Sun, 05 Jan 2020 09:27:41 GMT6 months ago",2716646, 1.36x
15523,"Date:  Sun, 05 Jan 2020 09:27:54 GMT6 months ago",2716647, 194.26x
15524,"Date:  Sun, 05 Jan 2020 09:29:18 GMT6 months ago",2716648, 1.48x
15525,"Date:  Sun, 05 Jan 2020 09:29:32 GMT6 months ago",2716649, 1.96x
23001,"Date:  Sun, 05 Jan 2020 09:29:50 GMT6 months ago",2716650, 1.47x
15526,"Date:  Sun, 05 Jan 2020 09:30:04 GMT6 months ago",2716651, 1.52x
15527,"Date:  Sun, 05 Jan 2020 09:30:18 GMT6 months ago",2716652, 3.09x
15528,"Date:  Sun, 05 Jan 2020 09:30:42 GMT6 months ago",2716653, 2.83x
15529,"Date:  Sun, 05 Jan 2020 09:31:06 GMT6 months ago",2716654, 1.09x
15530,"Date:  Sun, 05 Jan 2020 09:31:15 GMT6 months ago",2716655, 2.13x
15531,"Date:  Sun, 05 Jan 2020 09:31:34 GMT6 months ago",2716656, 1x
15532,"Date:  Sun, 05 Jan 2020 09:31:43 GMT6 months ago",2716657, 1.01x
15533,"Date:  Sun, 05 Jan 2020 09:31:51 GMT6 months ago",2716658, 5.15x
15534,"Date:  Sun, 05 Jan 2020 09:32:23 GMT6 months ago",2716659, 1.19x
15535,"Date:  Sun, 05 Jan 2020 09:32:34 GMT6 months ago",2716660, 1.08x
15536,"Date:  Sun, 05 Jan 2020 09:32:43 GMT6 months ago",2716661, 1.84x
15537,"Date:  Sun, 05 Jan 2020 09:33:00 GMT6 months ago",2716662, 2.26x
15538,"Date:  Sun, 05 Jan 2020 09:33:20 GMT6 months ago",2716663, 4.78x
15539,"Date:  Sun, 05 Jan 2020 09:33:51 GMT6 months ago",2716664, 1.07x
15540,"Date:  Sun, 05 Jan 2020 09:34:01 GMT6 months ago",2716665, 2.45x
15541,"Date:  Sun, 05 Jan 2020 09:34:22 GMT6 months ago",2716666, 6.59x
15542,"Date:  Sun, 05 Jan 2020 09:34:57 GMT6 months ago",2716667, 1.46x
15543,"Date:  Sun, 05 Jan 2020 09:35:11 GMT6 months ago",2716668, 1.52x
15544,"Date:  Sun, 05 Jan 2020 09:35:25 GMT6 months ago",2716669, 1.87x
15545,"Date:  Sun, 05 Jan 2020 09:35:43 GMT6 months ago",2716670, 3.49x
15546,"Date:  Sun, 05 Jan 2020 09:36:09 GMT6 months ago",2716671, 12.55x
15547,"Date:  Sun, 05 Jan 2020 09:36:54 GMT6 months ago",2716672, 1.09x
15548,"Date:  Sun, 05 Jan 2020 09:37:03 GMT6 months ago",2716673, 3.55x
15549,"Date:  Sun, 05 Jan 2020 09:37:30 GMT6 months ago",2716674, 2.11x
15550,"Date:  Sun, 05 Jan 2020 09:37:49 GMT6 months ago",2716675, 375.75x
15551,"Date:  Sun, 05 Jan 2020 09:39:22 GMT6 months ago",2716676, 1.81x
15552,"Date:  Sun, 05 Jan 2020 09:39:39 GMT6 months ago",2716677, 2.31x
15553,"Date:  Sun, 05 Jan 2020 09:40:00 GMT6 months ago",2716678, 1.52x
15554,"Date:  Sun, 05 Jan 2020 09:40:14 GMT6 months ago",2716679, 1.31x
15555,"Date:  Sun, 05 Jan 2020 09:40:26 GMT6 months ago",2716680, 22.89x
15556,"Date:  Sun, 05 Jan 2020 09:41:19 GMT6 months ago",2716681, 6.81x
15557,"Date:  Sun, 05 Jan 2020 09:41:55 GMT6 months ago",2716682, 1.07x
15558,"Date:  Sun, 05 Jan 2020 09:42:05 GMT6 months ago",2716683, 1.05x
15559,"Date:  Sun, 05 Jan 2020 09:42:14 GMT6 months ago",2716684, 3.71x
15560,"Date:  Sun, 05 Jan 2020 09:42:41 GMT6 months ago",2716685, 1x
15561,"Date:  Sun, 05 Jan 2020 09:42:49 GMT6 months ago",2716686, 2.02x
15562,"Date:  Sun, 05 Jan 2020 09:43:07 GMT6 months ago",2716687, 2.49x
15563,"Date:  Sun, 05 Jan 2020 09:43:29 GMT6 months ago",2716688, 8.43x
15564,"Date:  Sun, 05 Jan 2020 09:44:08 GMT6 months ago",2716689, 3.45x
15565,"Date:  Sun, 05 Jan 2020 09:44:34 GMT6 months ago",2716690, 1.72x
15566,"Date:  Sun, 05 Jan 2020 09:44:50 GMT6 months ago",2716691, 1.66x
15567,"Date:  Sun, 05 Jan 2020 09:45:05 GMT6 months ago",2716692, 1.14x
15568,"Date:  Sun, 05 Jan 2020 09:45:16 GMT6 months ago",2716693, 1.2x
15569,"Date:  Sun, 05 Jan 2020 09:45:26 GMT6 months ago",2716694, 17.98x
15570,"Date:  Sun, 05 Jan 2020 09:46:16 GMT6 months ago",2716695, 44.56x
15571,"Date:  Sun, 05 Jan 2020 09:47:19 GMT6 months ago",2716696, 1.05x
15572,"Date:  Sun, 05 Jan 2020 09:47:28 GMT6 months ago",2716697, 1.43x
15573,"Date:  Sun, 05 Jan 2020 09:47:42 GMT6 months ago",2716698, 1x
23002,"Date:  Sun, 05 Jan 2020 09:47:50 GMT6 months ago",2716699, 5.12x
15574,"Date:  Sun, 05 Jan 2020 09:48:22 GMT6 months ago",2716700, 5.08x
15575,"Date:  Sun, 05 Jan 2020 09:48:54 GMT6 months ago",2716701, 17.21x
15576,"Date:  Sun, 05 Jan 2020 09:49:43 GMT6 months ago",2716702, 2.41x
15577,"Date:  Sun, 05 Jan 2020 09:50:04 GMT6 months ago",2716703, 12.18x
15578,"Date:  Sun, 05 Jan 2020 09:50:48 GMT6 months ago",2716704, 5.41x
15579,"Date:  Sun, 05 Jan 2020 09:51:21 GMT6 months ago",2716705, 1.68x
15580,"Date:  Sun, 05 Jan 2020 09:51:37 GMT6 months ago",2716706, 5.89x
15581,"Date:  Sun, 05 Jan 2020 09:52:10 GMT6 months ago",2716707, 1.11x
15582,"Date:  Sun, 05 Jan 2020 09:52:20 GMT6 months ago",2716708, 1x
15583,"Date:  Sun, 05 Jan 2020 09:52:29 GMT6 months ago",2716709, 1.75x
15584,"Date:  Sun, 05 Jan 2020 09:52:45 GMT6 months ago",2716710, 1.59x
15585,"Date:  Sun, 05 Jan 2020 09:53:00 GMT6 months ago",2716711, 3.08x
15586,"Date:  Sun, 05 Jan 2020 09:53:25 GMT6 months ago",2716712, 1.49x
15587,"Date:  Sun, 05 Jan 2020 09:53:38 GMT6 months ago",2716713, 10.15x
15588,"Date:  Sun, 05 Jan 2020 09:54:20 GMT6 months ago",2716714, 12.07x
15589,"Date:  Sun, 05 Jan 2020 09:55:04 GMT6 months ago",2716715, 62.87x
15590,"Date:  Sun, 05 Jan 2020 09:56:12 GMT6 months ago",2716716, 1.29x
15591,"Date:  Sun, 05 Jan 2020 09:56:24 GMT6 months ago",2716717, 10.28x
15592,"Date:  Sun, 05 Jan 2020 09:57:06 GMT6 months ago",2716718, 2.46x
15593,"Date:  Sun, 05 Jan 2020 09:57:27 GMT6 months ago",2716719, 1.15x
15594,"Date:  Sun, 05 Jan 2020 09:57:38 GMT6 months ago",2716720, 31.04x
15595,"Date:  Sun, 05 Jan 2020 09:58:35 GMT6 months ago",2716721, 1.24x
15596,"Date:  Sun, 05 Jan 2020 09:58:47 GMT6 months ago",2716722, 1.13x
15597,"Date:  Sun, 05 Jan 2020 09:58:57 GMT6 months ago",2716723, 1.04x
15598,"Date:  Sun, 05 Jan 2020 09:59:06 GMT6 months ago",2716724, 4.77x
15599,"Date:  Sun, 05 Jan 2020 09:59:37 GMT6 months ago",2716725, 1.43x
15600,"Date:  Sun, 05 Jan 2020 09:59:50 GMT6 months ago",2716726, 1.27x
15601,"Date:  Sun, 05 Jan 2020 10:00:02 GMT6 months ago",2716727, 1.49x
15602,"Date:  Sun, 05 Jan 2020 10:00:16 GMT6 months ago",2716728, 1.46x
15603,"Date:  Sun, 05 Jan 2020 10:00:30 GMT6 months ago",2716729, 1.11x
15604,"Date:  Sun, 05 Jan 2020 10:00:39 GMT6 months ago",2716730, 1.17x
15605,"Date:  Sun, 05 Jan 2020 10:00:50 GMT6 months ago",2716731, 1x
15606,"Date:  Sun, 05 Jan 2020 10:00:58 GMT6 months ago",2716732, 7.63x
15607,"Date:  Sun, 05 Jan 2020 10:01:36 GMT6 months ago",2716733, 4.74x
15608,"Date:  Sun, 05 Jan 2020 10:02:06 GMT6 months ago",2716734, 3.42x
15609,"Date:  Sun, 05 Jan 2020 10:02:32 GMT6 months ago",2716735, 1.22x
15610,"Date:  Sun, 05 Jan 2020 10:02:44 GMT6 months ago",2716736, 169.84x
15611,"Date:  Sun, 05 Jan 2020 10:04:06 GMT6 months ago",2716737, 3.31x
15612,"Date:  Sun, 05 Jan 2020 10:04:31 GMT6 months ago",2716738, 2.87x
15613,"Date:  Sun, 05 Jan 2020 10:04:55 GMT6 months ago",2716739, 1.12x
15614,"Date:  Sun, 05 Jan 2020 10:05:05 GMT6 months ago",2716740, 2.41x
15615,"Date:  Sun, 05 Jan 2020 10:05:26 GMT6 months ago",2716741, 2.2x
