timestamp,gameid,value,label
"Date:  Sun, 02 Aug 2020 17:53:51 GMT5 days ago",3522262,3.26,1
"Date:  Sun, 02 Aug 2020 17:54:17 GMT5 days ago",3522263,1.75,0
"Date:  Sun, 02 Aug 2020 17:54:34 GMT5 days ago",3522264,1.16,0
"Date:  Sun, 02 Aug 2020 17:54:45 GMT5 days ago",3522265,189.56,1
"Date:  Sun, 02 Aug 2020 17:56:10 GMT5 days ago",3522266,10,1
"Date:  Sun, 02 Aug 2020 17:56:52 GMT5 days ago",3522267,1.04,0
"Date:  Sun, 02 Aug 2020 17:57:01 GMT5 days ago",3522268,1.29,0
"Date:  Sun, 02 Aug 2020 17:57:14 GMT5 days ago",3522269,22.44,1
"Date:  Sun, 02 Aug 2020 17:58:08 GMT5 days ago",3522270,3.21,1
"Date:  Sun, 02 Aug 2020 17:58:33 GMT5 days ago",3522271,2.51,1
"Date:  Sun, 02 Aug 2020 17:58:55 GMT5 days ago",3522272,1.99,0
"Date:  Sun, 02 Aug 2020 17:59:14 GMT5 days ago",3522273,1.09,0
"Date:  Sun, 02 Aug 2020 17:59:24 GMT5 days ago",3522274,1.24,0
"Date:  Sun, 02 Aug 2020 17:59:37 GMT5 days ago",3522275,5.54,1
"Date:  Sun, 02 Aug 2020 18:00:10 GMT5 days ago",3522276,4.87,1
"Date:  Sun, 02 Aug 2020 18:00:42 GMT5 days ago",3522277,2.77,1
"Date:  Sun, 02 Aug 2020 18:01:05 GMT5 days ago",3522278,1.63,0
"Date:  Sun, 02 Aug 2020 18:01:21 GMT5 days ago",3522279,2.09,1
"Date:  Sun, 02 Aug 2020 18:01:41 GMT5 days ago",3522280,17.49,1
"Date:  Sun, 02 Aug 2020 18:02:31 GMT5 days ago",3522281,348.66,1
"Date:  Sun, 02 Aug 2020 18:04:04 GMT5 days ago",3522282,30.95,1
"Date:  Sun, 02 Aug 2020 18:05:02 GMT5 days ago",3522283,2.61,1
"Date:  Sun, 02 Aug 2020 18:05:25 GMT5 days ago",3522284,1.49,0
"Date:  Sun, 02 Aug 2020 18:05:39 GMT5 days ago",3522285,14.22,1
"Date:  Sun, 02 Aug 2020 18:06:27 GMT5 days ago",3522286,1,0
"Date:  Sun, 02 Aug 2020 18:06:35 GMT5 days ago",3522287,1.51,0
"Date:  Sun, 02 Aug 2020 18:06:50 GMT5 days ago",3522288,1.11,0
"Date:  Sun, 02 Aug 2020 18:07:01 GMT5 days ago",3522289,1.45,0
"Date:  Sun, 02 Aug 2020 18:07:15 GMT5 days ago",3522290,5.62,1
"Date:  Sun, 02 Aug 2020 18:07:49 GMT5 days ago",3522291,1.58,0
"Date:  Sun, 02 Aug 2020 18:08:04 GMT5 days ago",3522292,1.55,0
"Date:  Sun, 02 Aug 2020 18:08:19 GMT5 days ago",3522293,3.11,1
"Date:  Sun, 02 Aug 2020 18:08:45 GMT5 days ago",3522294,4.18,1
"Date:  Sun, 02 Aug 2020 18:09:14 GMT5 days ago",3522295,1.21,0
"Date:  Sun, 02 Aug 2020 18:09:26 GMT5 days ago",3522296,6.46,1
"Date:  Sun, 02 Aug 2020 18:10:01 GMT5 days ago",3522297,6.03,1
"Date:  Sun, 02 Aug 2020 18:10:36 GMT5 days ago",3522298,1.45,0
"Date:  Sun, 02 Aug 2020 18:10:50 GMT5 days ago",3522299,2.44,1
"Date:  Sun, 02 Aug 2020 18:11:12 GMT5 days ago",3522300,3.46,1
"Date:  Sun, 02 Aug 2020 18:11:39 GMT5 days ago",3522301,1.15,0
"Date:  Sun, 02 Aug 2020 18:11:50 GMT5 days ago",3522302,1.56,0
"Date:  Sun, 02 Aug 2020 18:12:05 GMT5 days ago",3522303,1,0
"Date:  Sun, 02 Aug 2020 18:12:14 GMT5 days ago",3522304,2.57,1
"Date:  Sun, 02 Aug 2020 18:12:37 GMT5 days ago",3522305,4.09,1
"Date:  Sun, 02 Aug 2020 18:13:06 GMT5 days ago",3522306,2.08,1
"Date:  Sun, 02 Aug 2020 18:13:25 GMT5 days ago",3522307,1.01,0
"Date:  Sun, 02 Aug 2020 18:13:35 GMT5 days ago",3522308,1.44,0
"Date:  Sun, 02 Aug 2020 18:13:49 GMT5 days ago",3522309,1,0
"Date:  Sun, 02 Aug 2020 18:13:58 GMT5 days ago",3522310,1.08,0
"Date:  Sun, 02 Aug 2020 18:14:08 GMT5 days ago",3522311,1.33,0
"Date:  Sun, 02 Aug 2020 18:14:21 GMT5 days ago",3522312,3.27,1
"Date:  Sun, 02 Aug 2020 18:14:47 GMT5 days ago",3522313,1.79,0
"Date:  Sun, 02 Aug 2020 18:15:05 GMT5 days ago",3522314,2.32,1
"Date:  Sun, 02 Aug 2020 18:15:26 GMT5 days ago",3522315,1.04,0
"Date:  Sun, 02 Aug 2020 18:15:35 GMT5 days ago",3522316,1.19,0
"Date:  Sun, 02 Aug 2020 18:15:47 GMT5 days ago",3522317,2.79,1
"Date:  Sun, 02 Aug 2020 18:16:11 GMT5 days ago",3522318,1.03,0
"Date:  Sun, 02 Aug 2020 18:16:20 GMT5 days ago",3522319,3.35,1
"Date:  Sun, 02 Aug 2020 18:16:47 GMT5 days ago",3522320,3.2,1
"Date:  Sun, 02 Aug 2020 18:17:12 GMT5 days ago",3522321,1.82,0
"Date:  Sun, 02 Aug 2020 18:17:30 GMT5 days ago",3522322,2.4,1
"Date:  Sun, 02 Aug 2020 18:17:51 GMT5 days ago",3522323,1.94,0
"Date:  Sun, 02 Aug 2020 18:18:10 GMT5 days ago",3522324,1.23,0
"Date:  Sun, 02 Aug 2020 18:18:22 GMT5 days ago",3522325,44.16,1
"Date:  Sun, 02 Aug 2020 18:19:25 GMT5 days ago",3522326,1.85,0
"Date:  Sun, 02 Aug 2020 18:19:43 GMT5 days ago",3522327,1.28,0
"Date:  Sun, 02 Aug 2020 18:19:56 GMT5 days ago",3522328,1.4,0
"Date:  Sun, 02 Aug 2020 18:20:10 GMT5 days ago",3522329,2.63,1
"Date:  Sun, 02 Aug 2020 18:20:32 GMT5 days ago",3522330,1.16,0
"Date:  Sun, 02 Aug 2020 18:20:44 GMT5 days ago",3522331,2.99,1
"Date:  Sun, 02 Aug 2020 18:21:08 GMT5 days ago",3522332,32.67,1
"Date:  Sun, 02 Aug 2020 18:22:07 GMT5 days ago",3522333,15.22,1
"Date:  Sun, 02 Aug 2020 18:22:55 GMT5 days ago",3522334,12.65,1
"Date:  Sun, 02 Aug 2020 18:23:41 GMT5 days ago",3522335,1.53,0
"Date:  Sun, 02 Aug 2020 18:23:56 GMT5 days ago",3522336,1.53,0
"Date:  Sun, 02 Aug 2020 18:24:11 GMT5 days ago",3522337,2.14,1
"Date:  Sun, 02 Aug 2020 18:24:31 GMT5 days ago",3522338,1.2,0
"Date:  Sun, 02 Aug 2020 18:24:42 GMT5 days ago",3522339,4.19,1
"Date:  Sun, 02 Aug 2020 18:25:12 GMT5 days ago",3522340,1.05,0
"Date:  Sun, 02 Aug 2020 18:25:21 GMT5 days ago",3522341,1,0
"Date:  Sun, 02 Aug 2020 18:25:30 GMT5 days ago",3522342,1.13,0
"Date:  Sun, 02 Aug 2020 18:25:41 GMT5 days ago",3522343,1.24,0
"Date:  Sun, 02 Aug 2020 18:25:54 GMT5 days ago",3522344,1.2,0
"Date:  Sun, 02 Aug 2020 18:26:05 GMT5 days ago",3522345,1.24,0
"Date:  Sun, 02 Aug 2020 18:26:17 GMT5 days ago",3522346,1.03,0
"Date:  Sun, 02 Aug 2020 18:26:27 GMT5 days ago",3522347,1.2,0
"Date:  Sun, 02 Aug 2020 18:26:38 GMT5 days ago",3522348,11.77,1
"Date:  Sun, 02 Aug 2020 18:27:23 GMT5 days ago",3522349,1.84,0
"Date:  Sun, 02 Aug 2020 18:27:40 GMT5 days ago",3522350,4.6,1
"Date:  Sun, 02 Aug 2020 18:28:12 GMT5 days ago",3522351,10.87,1
"Date:  Sun, 02 Aug 2020 18:28:55 GMT5 days ago",3522352,4.08,1
"Date:  Sun, 02 Aug 2020 18:29:24 GMT5 days ago",3522353,6.21,1
"Date:  Sun, 02 Aug 2020 18:29:59 GMT5 days ago",3522354,3.86,1
"Date:  Sun, 02 Aug 2020 18:30:27 GMT5 days ago",3522355,1.38,0
"Date:  Sun, 02 Aug 2020 18:30:41 GMT5 days ago",3522356,1.5,0
"Date:  Sun, 02 Aug 2020 18:30:55 GMT5 days ago",3522357,5.64,1
"Date:  Sun, 02 Aug 2020 18:31:29 GMT5 days ago",3522358,1.59,0
"Date:  Sun, 02 Aug 2020 18:31:45 GMT5 days ago",3522359,89.93,1
"Date:  Sun, 02 Aug 2020 18:32:59 GMT5 days ago",3522360,13.49,1
"Date:  Sun, 02 Aug 2020 18:33:45 GMT5 days ago",3522361,1.11,0
"Date:  Sun, 02 Aug 2020 18:33:55 GMT5 days ago",3522362,4.62,1
"Date:  Sun, 02 Aug 2020 18:34:26 GMT5 days ago",3522363,2.7,1
"Date:  Sun, 02 Aug 2020 18:34:49 GMT5 days ago",3522364,1.11,0
"Date:  Sun, 02 Aug 2020 18:35:00 GMT5 days ago",3522365,1.12,0
"Date:  Sun, 02 Aug 2020 18:35:11 GMT5 days ago",3522366,1.95,0
"Date:  Sun, 02 Aug 2020 18:35:29 GMT5 days ago",3522367,1.84,0
"Date:  Sun, 02 Aug 2020 18:35:47 GMT5 days ago",3522368,1.69,0
"Date:  Sun, 02 Aug 2020 18:36:04 GMT5 days ago",3522369,3.89,1
"Date:  Sun, 02 Aug 2020 18:36:32 GMT5 days ago",3522370,4.08,1
"Date:  Sun, 02 Aug 2020 18:37:01 GMT5 days ago",3522371,1.39,0
"Date:  Sun, 02 Aug 2020 18:37:15 GMT5 days ago",3522372,11.69,1
"Date:  Sun, 02 Aug 2020 18:38:00 GMT5 days ago",3522373,4.6,1
"Date:  Sun, 02 Aug 2020 18:38:31 GMT5 days ago",3522374,1.32,0
"Date:  Sun, 02 Aug 2020 18:38:44 GMT5 days ago",3522375,1.07,0
"Date:  Sun, 02 Aug 2020 18:38:54 GMT5 days ago",3522376,1.27,0
"Date:  Sun, 02 Aug 2020 18:39:06 GMT5 days ago",3522377,2.69,1
"Date:  Sun, 02 Aug 2020 18:39:29 GMT5 days ago",3522378,5.24,1
"Date:  Sun, 02 Aug 2020 18:40:02 GMT5 days ago",3522379,1.88,0
"Date:  Sun, 02 Aug 2020 18:40:20 GMT5 days ago",3522380,1.09,0
"Date:  Sun, 02 Aug 2020 18:40:30 GMT5 days ago",3522381,2.07,1
"Date:  Sun, 02 Aug 2020 18:40:50 GMT5 days ago",3522382,1.26,0
"Date:  Sun, 02 Aug 2020 18:41:02 GMT5 days ago",3522383,2.64,1
"Date:  Sun, 02 Aug 2020 18:41:26 GMT5 days ago",3522384,1.81,0
"Date:  Sun, 02 Aug 2020 18:41:43 GMT5 days ago",3522385,6.05,1
"Date:  Sun, 02 Aug 2020 18:42:18 GMT5 days ago",3522386,3.23,1
"Date:  Sun, 02 Aug 2020 18:42:44 GMT5 days ago",3522387,1.01,0
"Date:  Sun, 02 Aug 2020 18:42:53 GMT5 days ago",3522388,1.19,0
"Date:  Sun, 02 Aug 2020 18:43:05 GMT5 days ago",3522389,2.1,1
"Date:  Sun, 02 Aug 2020 18:43:25 GMT5 days ago",3522390,7.2,1
"Date:  Sun, 02 Aug 2020 18:44:02 GMT5 days ago",3522391,3.06,1
"Date:  Sun, 02 Aug 2020 18:44:27 GMT5 days ago",3522392,1.63,0
"Date:  Sun, 02 Aug 2020 18:44:43 GMT5 days ago",3522393,1.76,0
"Date:  Sun, 02 Aug 2020 18:45:00 GMT5 days ago",3522394,16.36,1
"Date:  Sun, 02 Aug 2020 18:45:50 GMT5 days ago",3522395,1.82,0
"Date:  Sun, 02 Aug 2020 18:46:08 GMT5 days ago",3522396,11.02,1
"Date:  Sun, 02 Aug 2020 18:46:51 GMT5 days ago",3522397,1.82,0
"Date:  Sun, 02 Aug 2020 18:47:09 GMT5 days ago",3522398,2.94,1
"Date:  Sun, 02 Aug 2020 18:47:33 GMT5 days ago",3522399,2.17,1
"Date:  Sun, 02 Aug 2020 18:47:53 GMT5 days ago",3522400,1.7,0
"Date:  Sun, 02 Aug 2020 18:48:10 GMT5 days ago",3522401,2.74,1
"Date:  Sun, 02 Aug 2020 18:48:34 GMT5 days ago",3522402,3.29,1
"Date:  Sun, 02 Aug 2020 18:49:01 GMT5 days ago",3522403,1.06,0
"Date:  Sun, 02 Aug 2020 18:49:11 GMT5 days ago",3522404,2.85,1
"Date:  Sun, 02 Aug 2020 18:49:35 GMT5 days ago",3522405,2.12,1
"Date:  Sun, 02 Aug 2020 18:49:55 GMT5 days ago",3522406,3.17,1
"Date:  Sun, 02 Aug 2020 18:50:20 GMT5 days ago",3522407,1.45,0
"Date:  Sun, 02 Aug 2020 18:50:35 GMT5 days ago",3522408,3.97,1
"Date:  Sun, 02 Aug 2020 18:51:04 GMT5 days ago",3522409,1.33,0
"Date:  Sun, 02 Aug 2020 18:51:17 GMT5 days ago",3522410,1.59,0
"Date:  Sun, 02 Aug 2020 18:51:32 GMT5 days ago",3522411,1.6,0
"Date:  Sun, 02 Aug 2020 18:51:48 GMT5 days ago",3522412,12.74,1
"Date:  Sun, 02 Aug 2020 18:52:34 GMT5 days ago",3522413,13.02,1
"Date:  Sun, 02 Aug 2020 18:53:20 GMT5 days ago",3522414,30.59,1
"Date:  Sun, 02 Aug 2020 18:54:18 GMT5 days ago",3522415,1.9,0
"Date:  Sun, 02 Aug 2020 18:54:36 GMT5 days ago",3522416,5.44,1
"Date:  Sun, 02 Aug 2020 18:55:09 GMT5 days ago",3522417,5.36,1
"Date:  Sun, 02 Aug 2020 18:55:42 GMT5 days ago",3522418,4.67,1
"Date:  Sun, 02 Aug 2020 18:56:13 GMT5 days ago",3522419,6.25,1
"Date:  Sun, 02 Aug 2020 18:56:49 GMT5 days ago",3522420,1.8,0
"Date:  Sun, 02 Aug 2020 18:57:06 GMT5 days ago",3522421,3.39,1
"Date:  Sun, 02 Aug 2020 18:57:33 GMT5 days ago",3522422,4.29,1
"Date:  Sun, 02 Aug 2020 18:58:03 GMT5 days ago",3522423,1.3,0
"Date:  Sun, 02 Aug 2020 18:58:16 GMT5 days ago",3522424,1.41,0
"Date:  Sun, 02 Aug 2020 18:58:30 GMT5 days ago",3522425,1.52,0
"Date:  Sun, 02 Aug 2020 18:58:45 GMT5 days ago",3522426,1.21,0
"Date:  Sun, 02 Aug 2020 18:58:57 GMT5 days ago",3522427,1.35,0
"Date:  Sun, 02 Aug 2020 18:59:10 GMT5 days ago",3522428,6.89,1
"Date:  Sun, 02 Aug 2020 18:59:47 GMT5 days ago",3522429,1.74,0
"Date:  Sun, 02 Aug 2020 19:00:04 GMT5 days ago",3522430,1.19,0
"Date:  Sun, 02 Aug 2020 19:00:16 GMT5 days ago",3522431,1.25,0
"Date:  Sun, 02 Aug 2020 19:00:28 GMT5 days ago",3522432,1.27,0
"Date:  Sun, 02 Aug 2020 19:00:41 GMT5 days ago",3522433,1.13,0
"Date:  Sun, 02 Aug 2020 19:00:52 GMT5 days ago",3522434,2.11,1
"Date:  Sun, 02 Aug 2020 19:01:11 GMT5 days ago",3522435,1.33,0
"Date:  Sun, 02 Aug 2020 19:01:25 GMT5 days ago",3522436,1.34,0
"Date:  Sun, 02 Aug 2020 19:01:38 GMT5 days ago",3522437,6.21,1
"Date:  Sun, 02 Aug 2020 19:02:14 GMT5 days ago",3522438,1.06,0
"Date:  Sun, 02 Aug 2020 19:02:23 GMT5 days ago",3522439,1.23,0
"Date:  Sun, 02 Aug 2020 19:02:36 GMT5 days ago",3522440,1.04,0
"Date:  Sun, 02 Aug 2020 19:02:45 GMT5 days ago",3522441,34.67,1
"Date:  Sun, 02 Aug 2020 19:03:46 GMT5 days ago",3522442,1.75,0
"Date:  Sun, 02 Aug 2020 19:04:03 GMT5 days ago",3522443,5.06,1
"Date:  Sun, 02 Aug 2020 19:04:35 GMT5 days ago",3522444,382.62,1
"Date:  Sun, 02 Aug 2020 19:06:10 GMT5 days ago",3522445,43.01,1
"Date:  Sun, 02 Aug 2020 19:07:13 GMT5 days ago",3522446,1.71,0
"Date:  Sun, 02 Aug 2020 19:07:29 GMT5 days ago",3522447,7.68,1
"Date:  Sun, 02 Aug 2020 19:08:08 GMT5 days ago",3522448,12.29,1
"Date:  Sun, 02 Aug 2020 19:08:53 GMT5 days ago",3522449,1.31,0
"Date:  Sun, 02 Aug 2020 19:09:06 GMT5 days ago",3522450,1.6,0
"Date:  Sun, 02 Aug 2020 19:09:22 GMT5 days ago",3522451,5.05,1
"Date:  Sun, 02 Aug 2020 19:09:54 GMT5 days ago",3522452,2.15,1
"Date:  Sun, 02 Aug 2020 19:10:14 GMT5 days ago",3522453,2.33,1
"Date:  Sun, 02 Aug 2020 19:10:35 GMT5 days ago",3522454,3.14,1
"Date:  Sun, 02 Aug 2020 19:11:01 GMT5 days ago",3522455,4.05,1
"Date:  Sun, 02 Aug 2020 19:11:30 GMT5 days ago",3522456,1.27,0
"Date:  Sun, 02 Aug 2020 19:11:43 GMT5 days ago",3522457,1.46,0
"Date:  Sun, 02 Aug 2020 19:11:57 GMT5 days ago",3522458,1.04,0
"Date:  Sun, 02 Aug 2020 19:12:07 GMT5 days ago",3522459,2.18,1
"Date:  Sun, 02 Aug 2020 19:12:28 GMT5 days ago",3522460,1.28,0
"Date:  Sun, 02 Aug 2020 19:12:40 GMT5 days ago",3522461,2.23,1
"Date:  Sun, 02 Aug 2020 19:13:01 GMT5 days ago",3522462,1.92,0
"Date:  Sun, 02 Aug 2020 19:13:20 GMT5 days ago",3522463,34.26,1
"Date:  Sun, 02 Aug 2020 19:14:20 GMT5 days ago",3522464,4.35,1
"Date:  Sun, 02 Aug 2020 19:14:50 GMT5 days ago",3522465,2.39,1
"Date:  Sun, 02 Aug 2020 19:15:12 GMT5 days ago",3522466,2.17,1
"Date:  Sun, 02 Aug 2020 19:15:32 GMT5 days ago",3522467,4.56,1
"Date:  Sun, 02 Aug 2020 19:16:03 GMT5 days ago",3522468,2.27,1
"Date:  Sun, 02 Aug 2020 19:16:24 GMT5 days ago",3522469,5.59,1
"Date:  Sun, 02 Aug 2020 19:16:58 GMT5 days ago",3522470,3.96,1
"Date:  Sun, 02 Aug 2020 19:17:27 GMT5 days ago",3522471,5.77,1
"Date:  Sun, 02 Aug 2020 19:18:01 GMT5 days ago",3522472,1.11,0
"Date:  Sun, 02 Aug 2020 19:18:12 GMT5 days ago",3522473,2.35,1
"Date:  Sun, 02 Aug 2020 19:18:33 GMT5 days ago",3522474,18.56,1
"Date:  Sun, 02 Aug 2020 19:19:25 GMT5 days ago",3522475,1.96,0
"Date:  Sun, 02 Aug 2020 19:19:43 GMT5 days ago",3522476,1.1,0
"Date:  Sun, 02 Aug 2020 19:19:54 GMT5 days ago",3522477,3.6,1
"Date:  Sun, 02 Aug 2020 19:20:21 GMT5 days ago",3522478,79.43,1
"Date:  Sun, 02 Aug 2020 19:21:33 GMT5 days ago",3522479,4.44,1
"Date:  Sun, 02 Aug 2020 19:22:04 GMT5 days ago",3522480,16.69,1
"Date:  Sun, 02 Aug 2020 19:22:53 GMT5 days ago",3522481,1.01,0
"Date:  Sun, 02 Aug 2020 19:23:02 GMT5 days ago",3522482,8.1,1
"Date:  Sun, 02 Aug 2020 19:23:42 GMT5 days ago",3522483,2.9,1
"Date:  Sun, 02 Aug 2020 19:24:06 GMT5 days ago",3522484,1.02,0
"Date:  Sun, 02 Aug 2020 19:24:16 GMT5 days ago",3522485,1.59,0
"Date:  Sun, 02 Aug 2020 19:24:32 GMT5 days ago",3522486,1.24,0
"Date:  Sun, 02 Aug 2020 19:24:44 GMT5 days ago",3522487,179.74,1
"Date:  Sun, 02 Aug 2020 19:26:08 GMT5 days ago",3522488,1.34,0
"Date:  Sun, 02 Aug 2020 19:26:22 GMT5 days ago",3522489,2.05,1
"Date:  Sun, 02 Aug 2020 19:26:41 GMT5 days ago",3522490,10.72,1
"Date:  Sun, 02 Aug 2020 19:27:25 GMT5 days ago",3522491,2.48,1
"Date:  Sun, 02 Aug 2020 19:27:47 GMT5 days ago",3522492,8.14,1
"Date:  Sun, 02 Aug 2020 19:28:26 GMT5 days ago",3522493,3.49,1
"Date:  Sun, 02 Aug 2020 19:28:53 GMT5 days ago",3522494,1.92,0
"Date:  Sun, 02 Aug 2020 19:29:12 GMT5 days ago",3522495,1.66,0
"Date:  Sun, 02 Aug 2020 19:29:28 GMT5 days ago",3522496,3.26,1
"Date:  Sun, 02 Aug 2020 19:29:54 GMT5 days ago",3522497,1.5,0
"Date:  Sun, 02 Aug 2020 19:30:09 GMT5 days ago",3522498,2.41,1
"Date:  Sun, 02 Aug 2020 19:30:31 GMT5 days ago",3522499,1.18,0
"Date:  Sun, 02 Aug 2020 19:30:43 GMT5 days ago",3522500,3.26,1
"Date:  Sun, 02 Aug 2020 19:31:09 GMT5 days ago",3522501,1.54,0
"Date:  Sun, 02 Aug 2020 19:31:25 GMT5 days ago",3522502,1.42,0
"Date:  Sun, 02 Aug 2020 19:31:39 GMT5 days ago",3522503,25.54,1
"Date:  Sun, 02 Aug 2020 19:32:35 GMT5 days ago",3522504,19.19,1
"Date:  Sun, 02 Aug 2020 19:33:27 GMT5 days ago",3522505,1.71,0
"Date:  Sun, 02 Aug 2020 19:33:43 GMT5 days ago",3522506,7.54,1
"Date:  Sun, 02 Aug 2020 19:34:22 GMT5 days ago",3522507,1.33,0
"Date:  Sun, 02 Aug 2020 19:34:35 GMT5 days ago",3522508,3.61,1
"Date:  Sun, 02 Aug 2020 19:35:03 GMT5 days ago",3522509,9.62,1
"Date:  Sun, 02 Aug 2020 19:35:45 GMT5 days ago",3522510,2.72,1
"Date:  Sun, 02 Aug 2020 19:36:08 GMT5 days ago",3522511,3.42,1
"Date:  Sun, 02 Aug 2020 19:36:35 GMT5 days ago",3522512,1.2,0
"Date:  Sun, 02 Aug 2020 19:36:47 GMT5 days ago",3522513,2.05,1
"Date:  Sun, 02 Aug 2020 19:37:07 GMT5 days ago",3522514,5.55,1
"Date:  Sun, 02 Aug 2020 19:37:41 GMT5 days ago",3522515,1.32,0
"Date:  Sun, 02 Aug 2020 19:37:54 GMT5 days ago",3522516,6.05,1
"Date:  Sun, 02 Aug 2020 19:38:29 GMT5 days ago",3522517,1.76,0
"Date:  Sun, 02 Aug 2020 19:38:46 GMT5 days ago",3522518,2.49,1
"Date:  Sun, 02 Aug 2020 19:39:09 GMT5 days ago",3522519,1.09,0
"Date:  Sun, 02 Aug 2020 19:39:19 GMT5 days ago",3522520,3.03,1
"Date:  Sun, 02 Aug 2020 19:39:45 GMT5 days ago",3522521,1.45,0
"Date:  Sun, 02 Aug 2020 19:39:59 GMT5 days ago",3522522,1.29,0
"Date:  Sun, 02 Aug 2020 19:40:12 GMT5 days ago",3522523,1.51,0
"Date:  Sun, 02 Aug 2020 19:40:28 GMT5 days ago",3522524,1.54,0
"Date:  Sun, 02 Aug 2020 19:40:43 GMT5 days ago",3522525,1.21,0
"Date:  Sun, 02 Aug 2020 19:40:55 GMT5 days ago",3522526,3.59,1
"Date:  Sun, 02 Aug 2020 19:41:23 GMT5 days ago",3522527,5.16,1
"Date:  Sun, 02 Aug 2020 19:41:56 GMT5 days ago",3522528,6.21,1
"Date:  Sun, 02 Aug 2020 19:42:31 GMT5 days ago",3522529,1.23,0
"Date:  Sun, 02 Aug 2020 19:42:43 GMT5 days ago",3522530,2.94,1
"Date:  Sun, 02 Aug 2020 19:43:08 GMT5 days ago",3522531,1.22,0
"Date:  Sun, 02 Aug 2020 19:43:21 GMT5 days ago",3522532,4.35,1
"Date:  Sun, 02 Aug 2020 19:43:51 GMT5 days ago",3522533,3.06,1
"Date:  Sun, 02 Aug 2020 19:44:16 GMT5 days ago",3522534,2.74,1
"Date:  Sun, 02 Aug 2020 19:44:40 GMT5 days ago",3522535,1.64,0
"Date:  Sun, 02 Aug 2020 19:44:57 GMT5 days ago",3522536,1.44,0
"Date:  Sun, 02 Aug 2020 19:45:11 GMT5 days ago",3522537,1.2,0
"Date:  Sun, 02 Aug 2020 19:45:24 GMT5 days ago",3522538,184.89,1
"Date:  Sun, 02 Aug 2020 19:46:48 GMT5 days ago",3522539,180.5,1
"Date:  Sun, 02 Aug 2020 19:48:12 GMT5 days ago",3522540,6.03,1
"Date:  Sun, 02 Aug 2020 19:48:47 GMT5 days ago",3522541,21.98,1
"Date:  Sun, 02 Aug 2020 19:49:41 GMT5 days ago",3522542,3.95,1
"Date:  Sun, 02 Aug 2020 19:50:09 GMT5 days ago",3522543,1.05,0
"Date:  Sun, 02 Aug 2020 19:50:19 GMT5 days ago",3522544,1.52,0
"Date:  Sun, 02 Aug 2020 19:50:35 GMT5 days ago",3522545,1.14,0
"Date:  Sun, 02 Aug 2020 19:50:46 GMT5 days ago",3522546,4.57,1
"Date:  Sun, 02 Aug 2020 19:51:17 GMT5 days ago",3522547,4.26,1
"Date:  Sun, 02 Aug 2020 19:51:47 GMT5 days ago",3522548,1.2,0
"Date:  Sun, 02 Aug 2020 19:51:59 GMT5 days ago",3522549,1.08,0
"Date:  Sun, 02 Aug 2020 19:52:09 GMT5 days ago",3522550,2.13,1
"Date:  Sun, 02 Aug 2020 19:52:30 GMT5 days ago",3522551,6.02,1
"Date:  Sun, 02 Aug 2020 19:53:05 GMT5 days ago",3522552,1.24,0
"Date:  Sun, 02 Aug 2020 19:53:18 GMT5 days ago",3522553,1.27,0
"Date:  Sun, 02 Aug 2020 19:53:30 GMT5 days ago",3522554,1.1,0
"Date:  Sun, 02 Aug 2020 19:53:41 GMT5 days ago",3522555,1.83,0
"Date:  Sun, 02 Aug 2020 19:53:59 GMT5 days ago",3522556,1.11,0
"Date:  Sun, 02 Aug 2020 19:54:10 GMT5 days ago",3522557,1.33,0
"Date:  Sun, 02 Aug 2020 19:54:24 GMT5 days ago",3522558,2.41,1
"Date:  Sun, 02 Aug 2020 19:54:46 GMT5 days ago",3522559,14.12,1
"Date:  Sun, 02 Aug 2020 19:55:33 GMT5 days ago",3522560,1.47,0
"Date:  Sun, 02 Aug 2020 19:55:48 GMT5 days ago",3522561,1.74,0
"Date:  Sun, 02 Aug 2020 19:56:05 GMT5 days ago",3522562,2.12,1
"Date:  Sun, 02 Aug 2020 19:56:25 GMT5 days ago",3522563,1.3,0
"Date:  Sun, 02 Aug 2020 19:56:39 GMT5 days ago",3522564,12.18,1
"Date:  Sun, 02 Aug 2020 19:57:24 GMT5 days ago",3522565,1.08,0
"Date:  Sun, 02 Aug 2020 19:57:34 GMT5 days ago",3522566,1.22,0
"Date:  Sun, 02 Aug 2020 19:57:47 GMT5 days ago",3522567,1.55,0
"Date:  Sun, 02 Aug 2020 19:58:03 GMT5 days ago",3522568,1.55,0
"Date:  Sun, 02 Aug 2020 19:58:19 GMT5 days ago",3522569,1.18,0
"Date:  Sun, 02 Aug 2020 19:58:30 GMT5 days ago",3522570,1.37,0
"Date:  Sun, 02 Aug 2020 19:58:45 GMT5 days ago",3522571,2.01,1
"Date:  Sun, 02 Aug 2020 19:59:04 GMT5 days ago",3522572,1.34,0
"Date:  Sun, 02 Aug 2020 19:59:18 GMT5 days ago",3522573,1.12,0
"Date:  Sun, 02 Aug 2020 19:59:29 GMT5 days ago",3522574,1.44,0
"Date:  Sun, 02 Aug 2020 19:59:44 GMT5 days ago",3522575,1.46,0
"Date:  Sun, 02 Aug 2020 19:59:59 GMT5 days ago",3522576,3.31,1
"Date:  Sun, 02 Aug 2020 20:00:25 GMT5 days ago",3522577,2.9,1
"Date:  Sun, 02 Aug 2020 20:00:50 GMT5 days ago",3522578,1.56,0
"Date:  Sun, 02 Aug 2020 20:01:06 GMT5 days ago",3522579,6.95,1
